,AC Power,DC scaled I_mp,DC scaled V_mp,DC scaled P_mp,Cell Temperature,poa_direct,poa_sky_diffuse,poa_ground_diffuse,solar_elevation,temp_air,wind_speed,Int,poa_diffuse,poa_global
2022-01-08 11:10:00,1465.500482729196,3.361728169823321,454.6991631422748,1528.5749855304753,2.9179187466731884,11.18,125.11,1.84,19.26,-2.05,0.41,0,126.95,138.13
2022-01-08 12:10:00,4370.784424712445,10.090788841057048,442.4193786401911,4464.3605290498335,14.600037450957082,223.77,188.75,3.59,20.35,-0.86,0.28,0,192.34,416.11
2022-01-08 13:10:00,6316.010700581979,14.943359501461346,430.6489295539456,6435.341773244112,20.925309783742435,539.99,72.36,4.46,18.86,-0.52,0.55,0,76.82,616.81
2022-01-08 14:10:00,4037.711564634994,9.282549575844492,444.6331793564449,4127.329530441555,13.245597103580923,281.44,98.32,3.07,14.92,-0.29,0.48,0,101.39,382.83
2022-01-08 15:10:00,67.74745426986298,0.28396748339937616,419.71260413569695,119.18473194741247,0.2716948044227797,0.0,11.19,0.16,8.93,-0.15,0.28,0,11.35,11.35
2022-01-08 16:10:00,-6.012,0.0,0.0,0.0,-1.07,0.0,0.0,0.0,0.0,-1.07,0.41,0,0.0,0.0
2022-01-08 17:10:00,-6.012,0.0,0.0,0.0,-1.8,0.0,0.0,0.0,0.0,-1.8,0.62,0,0.0,0.0
2022-01-08 18:10:00,-6.012,0.0,0.0,0.0,-2.73,0.0,0.0,0.0,0.0,-2.73,0.83,0,0.0,0.0
2022-01-08 19:10:00,-6.012,0.0,0.0,0.0,-3.66,0.0,0.0,0.0,0.0,-3.66,0.9,0,0.0,0.0
2022-01-08 20:10:00,-6.012,0.0,0.0,0.0,-4.59,0.0,0.0,0.0,0.0,-4.59,0.69,0,0.0,0.0
2022-01-08 21:10:00,-6.012,0.0,0.0,0.0,-4.93,0.0,0.0,0.0,0.0,-4.93,0.69,0,0.0,0.0
2022-01-08 22:10:00,-6.012,0.0,0.0,0.0,-5.03,0.0,0.0,0.0,0.0,-5.03,0.62,0,0.0,0.0
2022-01-08 23:10:00,-6.012,0.0,0.0,0.0,-5.06,0.0,0.0,0.0,0.0,-5.06,0.76,0,0.0,0.0
2022-01-09 00:10:00,-6.012,0.0,0.0,0.0,-5.03,0.0,0.0,0.0,0.0,-5.03,0.34,0,0.0,0.0
2022-01-09 01:10:00,-6.012,0.0,0.0,0.0,-5.05,0.0,0.0,0.0,0.0,-5.05,0.34,0,0.0,0.0
2022-01-09 02:10:00,-6.012,0.0,0.0,0.0,-5.4,0.0,0.0,0.0,0.0,-5.4,0.48,0,0.0,0.0
2022-01-09 03:10:00,-6.012,0.0,0.0,0.0,-5.73,0.0,0.0,0.0,0.0,-5.73,0.34,0,0.0,0.0
2022-01-09 04:10:00,-6.012,0.0,0.0,0.0,-5.69,0.0,0.0,0.0,0.0,-5.69,0.41,0,0.0,0.0
2022-01-09 05:10:00,-6.012,0.014929977559003396,380.14605892825,5.675572128942355,-5.68,0.0,0.0,0.0,0.0,-5.68,0.21,0,0.0,0.0
2022-01-09 06:10:00,-6.012,0.021588630251704946,386.61529749415735,8.346494707254273,-5.65,0.0,0.0,0.0,0.0,-5.65,0.0,0,0.0,0.0
2022-01-09 07:10:00,-6.012,0.0229215464099183,387.36385198267294,8.878978510745561,-5.51,0.0,0.0,0.0,0.0,-5.51,0.14,0,0.0,0.0
2022-01-09 08:10:00,32.91934079750654,0.1981185869197324,424.8653108624901,84.17371501928935,-5.212400755109299,0.0,7.13,0.11,2.67,-5.46,0.62,0,7.24,7.24
2022-01-09 09:10:00,4216.88405310565,9.471308857412785,454.9761299867673,4309.21944985506,7.724564128899731,283.73,105.6,1.82,10.06,-4.83,0.9,0,107.42,391.15
2022-01-09 10:10:00,4660.0102661833635,10.56861935008461,450.1694470576313,4757.669528990172,10.475548615910187,276.55,156.97,2.88,15.78,-3.75,0.83,0,159.85,436.4
2022-01-09 11:10:00,3972.0517685791647,8.999972603020776,451.2474402800499,4061.2145997037032,9.62001540634228,184.97,183.22,3.19,19.38,-2.3,0.9,0,186.41,371.38
2022-01-09 12:10:00,3981.364688757749,9.121731418375028,446.2296498989233,4070.387017293497,12.346967119342118,182.78,189.95,3.43,20.49,-0.31,0.69,0,193.38,376.16
2022-01-09 13:10:00,2268.956108876816,5.197720895193039,450.089720708051,2339.4407460358357,8.004207727555581,56.22,155.24,2.48,19.01,0.44,0.48,0,157.72,213.94
2022-01-09 14:10:00,2266.083944694645,5.184502456489611,450.68171519168664,2336.5604595062505,7.678914112109319,84.35,126.89,2.24,15.09,0.72,0.83,0,129.13,213.48
2022-01-09 15:10:00,892.2541339680502,2.1264199933973713,446.8837275679113,950.2624930243508,3.6177032412136203,21.47,65.0,1.05,9.1,0.47,0.41,0,66.05,87.52
2022-01-09 16:10:00,-6.012,0.0,0.0,0.0,-0.13,0.0,0.0,0.0,0.0,-0.13,0.83,0,0.0,0.0
2022-01-09 17:10:00,-6.012,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.4,1.1,0,0.0,0.0
2022-01-09 18:10:00,-6.012,0.0,0.0,0.0,-2.16,0.0,0.0,0.0,0.0,-2.16,1.31,0,0.0,0.0
2022-01-09 19:10:00,-6.012,0.0,0.0,0.0,-2.93,0.0,0.0,0.0,0.0,-2.93,1.38,0,0.0,0.0
2022-01-09 20:10:00,-6.012,0.0,0.0,0.0,-3.34,0.0,0.0,0.0,0.0,-3.34,0.9,0,0.0,0.0
2022-01-09 21:10:00,-6.012,0.0,0.0,0.0,-4.07,0.0,0.0,0.0,0.0,-4.07,1.03,0,0.0,0.0
2022-01-09 22:10:00,-6.012,0.0,0.0,0.0,-4.24,0.0,0.0,0.0,0.0,-4.24,1.03,0,0.0,0.0
2022-01-09 23:10:00,-6.012,0.0,0.0,0.0,-4.38,0.0,0.0,0.0,0.0,-4.38,0.97,0,0.0,0.0
2022-01-10 00:10:00,-6.012,0.0,0.0,0.0,-4.52,0.0,0.0,0.0,0.0,-4.52,0.97,0,0.0,0.0
2022-01-10 01:10:00,-6.012,0.0,0.0,0.0,-4.72,0.0,0.0,0.0,0.0,-4.72,1.1,0,0.0,0.0
2022-01-10 02:10:00,-6.012,0.0,0.0,0.0,-4.76,0.0,0.0,0.0,0.0,-4.76,1.17,0,0.0,0.0
2022-01-10 03:10:00,-6.012,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,-5.0,1.31,0,0.0,0.0
2022-01-10 04:10:00,-6.012,0.0,0.0,0.0,-5.15,0.0,0.0,0.0,0.0,-5.15,1.45,0,0.0,0.0
2022-01-10 05:10:00,-6.012,0.014892179931167178,379.5124114045086,5.651767116747085,-5.42,0.0,0.0,0.0,0.0,-5.42,1.59,0,0.0,0.0
2022-01-10 06:10:00,-6.012,0.021589813544512615,385.76409706324205,8.328574927762661,-5.27,0.0,0.0,0.0,0.0,-5.27,1.59,0,0.0,0.0
2022-01-10 07:10:00,-6.012,0.022923527159877236,387.2086502280758,8.8761880100427,-5.44,0.0,0.0,0.0,0.0,-5.44,1.59,0,0.0,0.0
2022-01-10 08:10:00,90.94874257533566,0.32915251638555554,433.5239802541216,142.695509014126,-5.115376882235181,0.0,12.48,0.19,2.74,-5.46,1.72,0,12.67,12.67
2022-01-10 09:10:00,2344.0798610195316,5.220177941758898,462.77210179628617,2415.752717858376,1.3601783942289467,115.61,98.2,1.45,10.14,-4.64,1.59,0,99.65,215.26
2022-01-10 10:10:00,4569.077585584555,10.280653846083222,453.84038799100637,4665.775930307642,8.462764501820448,264.79,157.04,2.85,15.88,-2.94,1.79,0,159.89,424.68
2022-01-10 11:10:00,3896.0221105841074,8.724008069290438,456.7335810948863,3984.5474469877063,6.60265072636734,173.14,183.94,3.16,19.5,-0.81,3.45,0,187.1,360.24
2022-01-10 12:10:00,2508.1849506540893,5.6372372363076835,457.9109441903396,2581.3526255025918,4.308886378880982,60.03,169.67,2.67,20.64,-0.17,3.93,0,172.33999999999995,232.37
2022-01-10 13:10:00,774.4295200519219,1.851755874152857,449.0489687805545,831.5290657216747,1.4471735182300283,0.0,74.61,1.07,19.17,-0.08,3.59,0,75.67999999999999,75.67999999999999
2022-01-10 14:10:00,1441.3407696451027,3.3090399567168065,454.5719740521349,1504.19682534215,2.8771458072195717,23.2,111.14,1.71,15.25,-0.19,2.83,0,112.85,136.04999999999998
2022-01-10 15:10:00,1101.8271297620756,2.5661353602109958,452.70207985235106,1161.6948147501798,2.0489160504906643,35.45,69.12,1.18,9.27,-0.53,2.34,0,70.30000000000001,105.75
2022-01-10 16:10:00,-6.012,0.021716661214396644,376.7886602549879,8.18259168418397,-1.2170166603675292,0.0,0.89,0.01,1.69,-1.24,2.07,0,0.9,0.9
2022-01-10 17:10:00,-6.012,0.0,0.0,0.0,-1.71,0.0,0.0,0.0,0.0,-1.71,2.0,0,0.0,0.0
2022-01-10 18:10:00,-6.012,0.0,0.0,0.0,-1.65,0.0,0.0,0.0,0.0,-1.65,1.93,0,0.0,0.0
2022-01-10 19:10:00,-6.012,0.0,0.0,0.0,-1.61,0.0,0.0,0.0,0.0,-1.61,2.0,0,0.0,0.0
2022-01-10 20:10:00,-6.012,0.0,0.0,0.0,-1.55,0.0,0.0,0.0,0.0,-1.55,2.21,0,0.0,0.0
2022-01-10 21:10:00,-6.012,0.0,0.0,0.0,-1.97,0.0,0.0,0.0,0.0,-1.97,2.48,0,0.0,0.0
2022-01-10 22:10:00,-6.012,0.0,0.0,0.0,-2.48,0.0,0.0,0.0,0.0,-2.48,2.41,0,0.0,0.0
2022-01-10 23:10:00,-6.012,0.0,0.0,0.0,-2.75,0.0,0.0,0.0,0.0,-2.75,2.41,0,0.0,0.0
2022-01-11 00:10:00,-6.012,0.0,0.0,0.0,-3.15,0.0,0.0,0.0,0.0,-3.15,2.41,0,0.0,0.0
2022-01-11 01:10:00,-6.012,0.0,0.0,0.0,-3.27,0.0,0.0,0.0,0.0,-3.27,2.48,0,0.0,0.0
2022-01-11 02:10:00,-6.012,0.0,0.0,0.0,-3.38,0.0,0.0,0.0,0.0,-3.38,2.21,0,0.0,0.0
2022-01-11 03:10:00,-6.012,0.0,0.0,0.0,-3.44,0.0,0.0,0.0,0.0,-3.44,2.48,0,0.0,0.0
2022-01-11 04:10:00,-6.012,0.0,0.0,0.0,-3.62,0.0,0.0,0.0,0.0,-3.62,2.21,0,0.0,0.0
2022-01-11 05:10:00,-6.012,0.014865381523200258,375.92668657822327,5.588293620737813,-3.85,0.0,0.0,0.0,0.0,-3.85,2.14,0,0.0,0.0
2022-01-11 06:10:00,-6.012,0.02159622894526004,382.7878211405756,8.26677342280912,-3.94,0.0,0.0,0.0,0.0,-3.94,2.0,0,0.0,0.0
2022-01-11 07:10:00,-6.012,0.022932035146802143,384.2157668954264,8.81084947040146,-4.1,0.0,0.0,0.0,0.0,-4.1,1.93,0,0.0,0.0
2022-01-11 08:10:00,51.25558425651475,0.24193184638275472,424.20263054442137,102.6281256480334,-3.2288897514734876,0.0,8.92,0.13,2.81,-3.46,2.07,0,9.05,9.05
2022-01-11 09:10:00,5762.998342757682,13.032169707640547,450.85752591990774,5875.651791755185,10.102411682005364,455.51,81.18,2.17,10.23,-3.33,2.21,0,83.35000000000001,538.86
2022-01-11 10:10:00,7187.6481332505,16.511543941603126,443.40659255455785,7321.327436961095,13.589575910452469,584.39,95.15,3.66,16.0,-3.24,2.28,0,98.81,683.2
2022-01-11 11:10:00,7258.198536057445,16.650246115594154,444.0208561555694,7393.056535447058,13.216874441239089,552.65,131.98,4.42,19.64,-2.66,2.69,0,136.39999999999998,689.05
2022-01-11 12:10:00,7412.325019579306,17.04315785050863,442.9694563828773,7549.598368087376,13.695335472578765,595.88,104.6,4.88,20.79,-2.38,2.76,0,109.48,705.36
2022-01-11 13:10:00,6624.27111762501,15.090847698499042,447.25193679394516,6749.410861016147,11.785279774196749,540.6,79.16,4.58,19.34,-2.29,2.83,0,83.74,624.34
2022-01-11 14:10:00,5099.770551834958,11.43743084403374,454.95293237336637,5203.492701310736,7.936546117383282,415.28,54.03,3.62,15.43,-2.5,2.97,0,57.65,472.93
2022-01-11 15:10:00,2758.617694477071,6.137558020392065,461.8356681715368,2834.5432092893443,2.639737710768133,212.4,39.36,2.0,9.45,-3.02,2.9,0,41.36,253.76
2022-01-11 16:10:00,-6.012,0.06539288576191819,402.16634610315424,26.29881792801162,-3.773243339113984,0.0,2.67,0.04,1.86,-3.84,2.28,0,2.71,2.71
2022-01-11 17:10:00,-6.012,0.0,0.0,0.0,-4.7,0.0,0.0,0.0,0.0,-4.7,2.0,0,0.0,0.0
2022-01-11 18:10:00,-6.012,0.0,0.0,0.0,-5.16,0.0,0.0,0.0,0.0,-5.16,2.07,0,0.0,0.0
2022-01-11 19:10:00,-6.012,0.0,0.0,0.0,-5.57,0.0,0.0,0.0,0.0,-5.57,2.0,0,0.0,0.0
2022-01-11 20:10:00,-6.012,0.0,0.0,0.0,-5.45,0.0,0.0,0.0,0.0,-5.45,2.28,0,0.0,0.0
2022-01-11 21:10:00,-6.012,0.0,0.0,0.0,-5.78,0.0,0.0,0.0,0.0,-5.78,2.07,0,0.0,0.0
2022-01-11 22:10:00,-6.012,0.0,0.0,0.0,-5.92,0.0,0.0,0.0,0.0,-5.92,2.07,0,0.0,0.0
2022-01-11 23:10:00,-6.012,0.0,0.0,0.0,-6.26,0.0,0.0,0.0,0.0,-6.26,2.0,0,0.0,0.0
2022-01-12 00:10:00,-6.012,0.0,0.0,0.0,-6.85,0.0,0.0,0.0,0.0,-6.85,2.0,0,0.0,0.0
2022-01-12 01:10:00,-6.012,0.0,0.0,0.0,-7.85,0.0,0.0,0.0,0.0,-7.85,2.0,0,0.0,0.0
2022-01-12 02:10:00,-6.012,0.0,0.0,0.0,-8.98,0.0,0.0,0.0,0.0,-8.98,2.0,0,0.0,0.0
2022-01-12 03:10:00,-6.012,0.0,0.0,0.0,-9.63,0.0,0.0,0.0,0.0,-9.63,1.93,0,0.0,0.0
2022-01-12 04:10:00,-6.012,0.0,0.0,0.0,-10.29,0.0,0.0,0.0,0.0,-10.29,1.93,0,0.0,0.0
2022-01-12 05:10:00,-6.012,0.014820061884596551,391.5318647673528,5.8025264656436555,-10.76,0.0,0.0,0.0,0.0,-10.76,1.86,0,0.0,0.0
2022-01-12 06:10:00,-6.012,0.021563699522898702,398.6511994967828,8.596394680391771,-11.02,0.0,0.0,0.0,0.0,-11.02,1.79,0,0.0,0.0
2022-01-12 07:10:00,-6.012,0.022898536140130564,399.809093911764,9.155042986091383,-11.07,0.0,0.0,0.0,0.0,-11.07,1.79,0,0.0,0.0
2022-01-12 08:10:00,75.08302936715987,0.2849108045398074,445.2101276274971,126.84517565162054,-11.90571573667843,0.0,10.7,0.16,2.89,-12.19,1.93,0,10.86,10.86
2022-01-12 09:10:00,6239.938816451704,13.70584940333757,464.0675376119039,6360.4397834864485,2.826142709410547,491.15,74.65,2.26,10.33,-11.86,2.0,0,76.91000000000001,568.06
2022-01-12 10:10:00,7643.297398596395,17.371586775414194,448.1323675831943,7784.770310343271,10.757643635228398,633.28,82.48,3.82,16.12,-9.3,1.59,0,86.3,719.5799999999999
2022-01-12 11:10:00,8326.501248674045,19.27432788853961,439.90861909115927,8478.942965357679,14.718277402460226,728.54,64.84,4.9,19.78,-7.24,1.66,0,69.74000000000001,798.28
2022-01-12 12:10:00,7945.6271759567,18.52348646568793,436.81158253294365,8091.273437104708,16.676305921704113,696.58,64.79,5.21,20.95,-4.41,1.66,0,70.0,766.58
2022-01-12 13:10:00,6703.791460777251,15.501906201153439,440.5698434428569,6829.672388108023,15.373952101149529,564.02,72.16,4.7,19.51,-2.49,1.59,0,76.86,640.88
2022-01-12 14:10:00,4890.300146569422,11.08599874798514,450.20357721665425,4990.95629336226,10.49605826801503,384.63,69.8,3.56,15.61,-2.27,1.59,0,73.36,457.99
2022-01-12 15:10:00,2591.813483354887,5.812732731346064,458.6257750965245,2665.869054342527,4.0817659391526595,185.98,52.22,1.96,9.63,-2.99,1.31,0,54.18,240.16
2022-01-12 16:10:00,-6.012,0.08734748990347632,408.55500686337217,35.6862543370131,-4.34632854115356,0.0,3.57,0.05,2.04,-4.45,1.45,0,3.62,3.62
2022-01-12 17:10:00,-6.012,0.0,0.0,0.0,-5.95,0.0,0.0,0.0,0.0,-5.95,1.59,0,0.0,0.0
2022-01-12 18:10:00,-6.012,0.0,0.0,0.0,-6.82,0.0,0.0,0.0,0.0,-6.82,1.72,0,0.0,0.0
2022-01-12 19:10:00,-6.012,0.0,0.0,0.0,-7.56,0.0,0.0,0.0,0.0,-7.56,1.79,0,0.0,0.0
2022-01-12 20:10:00,-6.012,0.0,0.0,0.0,-8.06,0.0,0.0,0.0,0.0,-8.06,1.93,0,0.0,0.0
2022-01-12 21:10:00,-6.012,0.0,0.0,0.0,-8.93,0.0,0.0,0.0,0.0,-8.93,1.86,0,0.0,0.0
2022-01-12 22:10:00,-6.012,0.0,0.0,0.0,-9.59,0.0,0.0,0.0,0.0,-9.59,1.86,0,0.0,0.0
2022-01-12 23:10:00,-6.012,0.0,0.0,0.0,-10.1,0.0,0.0,0.0,0.0,-10.1,1.86,0,0.0,0.0
2022-01-13 00:10:00,-6.012,0.0,0.0,0.0,-10.22,0.0,0.0,0.0,0.0,-10.22,1.86,0,0.0,0.0
2022-01-13 01:10:00,-6.012,0.0,0.0,0.0,-10.21,0.0,0.0,0.0,0.0,-10.21,1.86,0,0.0,0.0
2022-01-13 02:10:00,-6.012,0.0,0.0,0.0,-10.3,0.0,0.0,0.0,0.0,-10.3,1.86,0,0.0,0.0
2022-01-13 03:10:00,-6.012,0.0,0.0,0.0,-10.14,0.0,0.0,0.0,0.0,-10.14,1.79,0,0.0,0.0
2022-01-13 04:10:00,-6.012,0.0,0.0,0.0,-10.08,0.0,0.0,0.0,0.0,-10.08,1.79,0,0.0,0.0
2022-01-13 05:10:00,-6.012,0.014807583499611657,388.9079462911933,5.75878688836933,-9.61,0.0,0.0,0.0,0.0,-9.61,1.72,0,0.0,0.0
2022-01-13 06:10:00,-6.012,0.02157136059831595,396.387944503276,8.550627287705417,-10.01,0.0,0.0,0.0,0.0,-10.01,1.79,0,0.0,0.0
2022-01-13 07:10:00,-6.012,0.022906871696732552,397.571973272657,9.107130181973536,-10.07,0.0,0.0,0.0,0.0,-10.07,1.79,0,0.0,0.0
2022-01-13 08:10:00,64.42285428351578,0.26336542771666865,440.68488501056925,116.06116322907951,-10.385965898246136,0.0,9.81,0.15,2.97,-10.65,1.86,0,9.96,9.96
2022-01-13 09:10:00,5897.676503955294,13.058857651994078,460.44565141464636,6012.894218303552,4.8795416125186595,462.44,76.12,2.2,10.44,-9.64,1.79,0,78.32000000000001,540.76
2022-01-13 10:10:00,7205.777116461871,16.45159449690705,446.1545590005365,7339.953887623218,12.091145959928195,588.56,88.73,3.67,16.24,-6.89,1.59,0,92.4,680.9599999999999
2022-01-13 11:10:00,7827.0182587325335,18.308147578858712,435.35535857795645,7970.5501540921805,17.548261989784386,672.66,80.05,4.72,19.93,-3.85,1.52,0,84.77,757.43
2022-01-13 12:10:00,4855.32038258384,11.090504647637559,446.8075406653349,4955.321106348405,12.3350675767301,262.8,191.2,3.86,21.12,-0.6,1.52,0,195.06,457.86
2022-01-13 13:10:00,4076.984929754034,9.309926080611248,447.6113596313615,4167.228671009873,11.650133345387156,207.97,172.61,3.48,19.69,0.8,1.52,0,176.09,384.06
2022-01-13 14:10:00,4921.405324921175,11.355610701118856,442.24897490638,5022.0071920057335,14.819897391854632,410.38,54.64,3.63,15.8,1.58,1.52,0,58.27,468.65
2022-01-13 15:10:00,2510.3965259007214,5.728631784580065,450.95100571010266,2583.3322645992403,8.060459829683985,184.13,50.31,1.94,9.82,1.1,1.31,0,52.25,236.38
2022-01-13 16:10:00,-6.012,0.08743607865601681,399.4958576911663,34.93035123583771,-0.1390957642520264,0.0,3.57,0.05,2.23,-0.24,1.59,0,3.62,3.62
2022-01-13 17:10:00,-6.012,0.0,0.0,0.0,-1.69,0.0,0.0,0.0,0.0,-1.69,1.79,0,0.0,0.0
2022-01-13 18:10:00,-6.012,0.0,0.0,0.0,-2.7,0.0,0.0,0.0,0.0,-2.7,1.86,0,0.0,0.0
2022-01-13 19:10:00,-6.012,0.0,0.0,0.0,-3.15,0.0,0.0,0.0,0.0,-3.15,1.93,0,0.0,0.0
2022-01-13 20:10:00,-6.012,0.0,0.0,0.0,-3.25,0.0,0.0,0.0,0.0,-3.25,2.0,0,0.0,0.0
2022-01-13 21:10:00,-6.012,0.0,0.0,0.0,-3.43,0.0,0.0,0.0,0.0,-3.43,2.07,0,0.0,0.0
2022-01-13 22:10:00,-6.012,0.0,0.0,0.0,-3.47,0.0,0.0,0.0,0.0,-3.47,2.07,0,0.0,0.0
2022-01-13 23:10:00,-6.012,0.0,0.0,0.0,-3.51,0.0,0.0,0.0,0.0,-3.51,2.07,0,0.0,0.0
2022-01-14 00:10:00,-6.012,0.0,0.0,0.0,-3.55,0.0,0.0,0.0,0.0,-3.55,2.07,0,0.0,0.0
2022-01-14 01:10:00,-6.012,0.0,0.0,0.0,-3.68,0.0,0.0,0.0,0.0,-3.68,2.07,0,0.0,0.0
2022-01-14 02:10:00,-6.012,0.0,0.0,0.0,-3.83,0.0,0.0,0.0,0.0,-3.83,2.07,0,0.0,0.0
2022-01-14 03:10:00,-6.012,0.0,0.0,0.0,-3.99,0.0,0.0,0.0,0.0,-3.99,2.07,0,0.0,0.0
2022-01-14 04:10:00,-6.012,0.0,0.0,0.0,-4.17,0.0,0.0,0.0,0.0,-4.17,2.14,0,0.0,0.0
2022-01-14 05:10:00,-6.012,0.014815267517582095,376.86229208420036,5.58331567451659,-4.29,0.0,0.0,0.0,0.0,-4.29,2.14,0,0.0,0.0
2022-01-14 06:10:00,-6.012,0.02160176398877144,383.75616625950977,8.289810132773663,-4.37,0.0,0.0,0.0,0.0,-4.37,2.14,0,0.0,0.0
2022-01-14 07:10:00,-6.012,0.022938889047304234,385.0043718266367,8.831572568058284,-4.45,0.0,0.0,0.0,0.0,-4.45,2.14,0,0.0,0.0
2022-01-14 08:10:00,70.9550218928076,0.28556961454076774,429.0162468741658,122.5140042515824,-4.139287772581787,0.0,10.7,0.16,3.06,-4.41,2.21,0,10.86,10.86
2022-01-14 09:10:00,5780.203497069472,13.090163650018134,450.18985402547,5893.058862771177,10.461158973206535,465.49,73.52,2.21,10.55,-3.36,2.07,0,75.72999999999999,541.22
2022-01-14 10:10:00,7214.762600971369,16.871600883158845,435.54153718498054,7348.282983422478,17.83778141747844,613.46,80.28,3.75,16.38,-0.89,1.79,0,84.03,697.49
2022-01-14 11:10:00,7756.443542534317,18.532667701914747,426.1701683162595,7898.070113874314,22.57568108346132,691.29,69.88,4.77,20.08,2.01,1.79,0,74.64999999999999,765.9399999999999
2022-01-14 12:10:00,7467.975722173366,17.92223050077665,424.3176786654117,7604.719242595986,23.77547451911861,668.78,66.45,5.09,21.3,4.15,1.86,0,71.54,740.3199999999999
2022-01-14 13:10:00,6339.414398221398,15.075720635291194,428.4331649366542,6458.938705478633,22.12258795834836,543.95,73.57,4.62,19.88,5.63,1.86,0,78.19,622.1400000000001
2022-01-14 14:10:00,4844.9116141390705,11.32853886326912,436.43562844003685,4944.177978098239,17.973094652504052,407.86,55.65,3.64,15.99,5.43,1.79,0,59.29,467.15
2022-01-14 15:10:00,2693.2358714475754,6.210036446878767,445.7063363349778,2767.8525932450184,11.228539435454795,212.94,41.06,2.08,10.01,4.44,1.86,0,43.14,256.08
2022-01-14 16:10:00,29.259358423544903,0.1968011480017801,408.11181702791004,80.31687410418513,2.6778715384536813,0.0,8.02,0.12,2.42,2.47,2.07,0,8.139999999999999,8.139999999999999
2022-01-14 17:10:00,-6.012,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,2.14,0,0.0,0.0
2022-01-14 18:10:00,-6.012,0.0,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,-0.51,2.14,0,0.0,0.0
2022-01-14 19:10:00,-6.012,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,-1.22,2.14,0,0.0,0.0
2022-01-14 20:10:00,-6.012,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-1.0,2.14,0,0.0,0.0
2022-01-14 21:10:00,-6.012,0.0,0.0,0.0,-1.4,0.0,0.0,0.0,0.0,-1.4,2.07,0,0.0,0.0
2022-01-14 22:10:00,-6.012,0.0,0.0,0.0,-1.79,0.0,0.0,0.0,0.0,-1.79,2.07,0,0.0,0.0
2022-01-14 23:10:00,-6.012,0.0,0.0,0.0,-1.99,0.0,0.0,0.0,0.0,-1.99,2.0,0,0.0,0.0
2022-01-15 00:10:00,-6.012,0.0,0.0,0.0,-2.47,0.0,0.0,0.0,0.0,-2.47,1.93,0,0.0,0.0
2022-01-15 01:10:00,-6.012,0.0,0.0,0.0,-2.85,0.0,0.0,0.0,0.0,-2.85,1.93,0,0.0,0.0
2022-01-15 02:10:00,-6.012,0.0,0.0,0.0,-3.07,0.0,0.0,0.0,0.0,-3.07,1.86,0,0.0,0.0
2022-01-15 03:10:00,-6.012,0.0,0.0,0.0,-3.29,0.0,0.0,0.0,0.0,-3.29,1.72,0,0.0,0.0
2022-01-15 04:10:00,-6.012,0.0,0.0,0.0,-3.63,0.0,0.0,0.0,0.0,-3.63,1.66,0,0.0,0.0
2022-01-15 05:10:00,-6.012,0.014813312124289116,377.72011353573475,5.595285937426762,-4.67,0.0,0.0,0.0,0.0,-4.67,1.59,0,0.0,0.0
2022-01-15 06:10:00,-6.012,0.02159874523564703,387.4534629809775,8.36850863759533,-6.02,0.0,0.0,0.0,0.0,-6.02,1.59,0,0.0,0.0
2022-01-15 07:10:00,-6.012,0.022934050909015756,388.8738971196595,8.918453753729628,-6.18,0.0,0.0,0.0,0.0,-6.18,1.52,0,0.0,0.0
2022-01-15 08:10:00,61.40379116798769,0.263842438520097,427.8479100103962,112.88443589286996,-4.242523176909108,0.0,9.81,0.15,3.16,-4.54,1.24,0,9.96,9.96
2022-01-15 09:10:00,5674.271277908578,13.091955454363823,441.8810960020717,5785.087624984587,14.991481532335577,461.33,77.08,2.24,10.66,-1.88,1.03,0,79.32,540.65
2022-01-15 10:10:00,7227.293089463566,17.387258216303923,423.30364633655523,7360.08980275668,24.476448942785236,640.46,73.6,3.86,16.52,0.32,0.69,0,77.46,717.9200000000001
2022-01-15 11:10:00,7604.878293546751,18.864912660304647,410.43252772399575,7742.773788461245,31.23343359885864,705.27,68.35,4.86,20.24,2.31,0.28,0,73.21,778.48
2022-01-15 12:10:00,7346.392145409476,18.266773103901105,409.48885487771673,7480.040000627538,31.921989680894526,683.27,65.02,5.2,21.48,3.42,0.21,0,70.22,753.49
2022-01-15 13:10:00,6355.310700971646,15.456762481650735,418.87213058624866,6474.407032654635,27.326955772203068,563.07,69.46,4.74,20.07,3.65,0.28,0,74.19999999999999,637.27
2022-01-15 14:10:00,4792.3864487524,11.352157203671275,430.81247658662636,4890.6509595143325,21.028745791492224,401.83,62.27,3.68,16.19,3.91,0.34,0,65.95,467.78
2022-01-15 15:10:00,2769.6874577745994,6.418488699856152,443.2513327283879,2845.003670313337,12.685023476834305,222.58,39.85,2.16,10.21,3.33,0.48,0,42.010000000000005,264.59000000000003
2022-01-15 16:10:00,48.126670309109805,0.24079238026291958,412.6232396590509,99.35653202929998,2.2562902440720394,0.0,9.81,0.15,2.61,1.91,0.55,0,9.96,9.96
2022-01-15 17:10:00,-6.012,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,1.78,0.28,0,0.0,0.0
