time,GL [W m-2],P0 [Pa],RH2M [percent],RR [kg m-2],T2M [degree_Celsius],TD2M [degree_Celsius],UU [m s-1],VV [m s-1],lat,lon
2024-10-28T16:00+00:00,0.0,102535.93,81.11,0.0,14.51,11.31,-0.85,-0.36,47.386993,15.094809
2024-10-28T17:00+00:00,0.0,102650.54,84.4,0.0,13.07,10.51,-0.24,-0.26,47.386993,15.094809
2024-10-28T18:00+00:00,0.0,102730.66,88.28,0.0,11.8,9.93,-0.12,-0.16,47.386993,15.094809
2024-10-28T19:00+00:00,0.0,102780.64,92.58,0.0,10.59,9.44,0.07,-0.15,47.386993,15.094809
2024-10-28T20:00+00:00,0.0,102830.61,96.84,0.0,9.68,9.21,-0.09,-0.17,47.386993,15.094809
2024-10-28T21:00+00:00,0.0,102870.79,98.13,0.0,9.01,8.73,0.4,0.06,47.386993,15.094809
2024-10-28T22:00+00:00,0.0,102877.4,95.05,0.0,8.96,8.21,0.06,-0.12,47.386993,15.094809
2024-10-28T23:00+00:00,0.0,102940.29,94.78,0.0,8.66,7.87,0.37,-0.01,47.386993,15.094809
2024-10-29T00:00+00:00,0.0,102937.23,98.07,0.0,8.33,8.04,0.39,-0.02,47.386993,15.094809
2024-10-29T01:00+00:00,0.0,102955.35,97.61,0.0,8.01,7.65,0.63,0.05,47.386993,15.094809
2024-10-29T02:00+00:00,0.0,102933.15,100.0,0.0,7.53,7.53,0.84,0.08,47.386993,15.094809
2024-10-29T03:00+00:00,0.0,102946.5,100.0,0.0,7.44,7.44,0.79,0.01,47.386993,15.094809
2024-10-29T04:00+00:00,0.0,102966.85,100.0,0.0,6.99,6.99,0.84,0.05,47.386993,15.094809
2024-10-29T05:00+00:00,0.0,102974.3,100.0,0.0,6.97,6.97,0.7,-0.07,47.386993,15.094809
2024-10-29T06:00+00:00,0.0,103034.07,100.0,0.0,7.09,7.09,0.83,0.06,47.386993,15.094809
2024-10-29T07:00+00:00,66.52,103054.31,100.0,0.0,7.55,7.55,0.51,0.11,47.386993,15.094809
2024-10-29T08:00+00:00,113.32,103063.58,92.32,0.0,9.08,7.9,0.61,0.26,47.386993,15.094809
2024-10-29T09:00+00:00,146.46,103033.03,84.96,0.0,10.2,7.79,1.0,0.54,47.386993,15.094809
2024-10-29T10:00+00:00,265.39,102986.93,78.62,0.0,11.54,7.96,1.13,0.55,47.386993,15.094809
2024-10-29T11:00+00:00,483.03,102830.31,70.99,0.0,13.51,8.36,0.29,0.3,47.386993,15.094809
2024-10-29T12:00+00:00,430.17,102691.14,67.58,0.0,14.98,9.04,-0.3,0.08,47.386993,15.094809
2024-10-29T13:00+00:00,344.42,102580.35,62.15,0.0,16.33,9.08,-0.17,0.13,47.386993,15.094809
2024-10-29T14:00+00:00,222.84,102525.17,61.99,0.0,16.73,9.42,-0.69,-0.07,47.386993,15.094809
2024-10-29T15:00+00:00,96.83,102545.64,69.25,0.0,15.73,10.12,-0.46,-0.2,47.386993,15.094809
2024-10-29T16:00+00:00,0.0,102610.58,81.98,0.0,12.87,9.87,0.39,0.07,47.386993,15.094809
2024-10-29T17:00+00:00,0.0,102690.42,87.26,0.0,11.15,9.11,0.16,-0.03,47.386993,15.094809
2024-10-29T18:00+00:00,0.0,102731.0,92.93,0.0,9.82,8.73,0.4,0.04,47.386993,15.094809
2024-10-29T19:00+00:00,0.0,102775.71,98.52,0.0,8.71,8.5,0.3,0.0,47.386993,15.094809
2024-10-29T20:00+00:00,0.0,102776.08,100.0,0.0,8.13,8.13,0.39,0.05,47.386993,15.094809
2024-10-29T21:00+00:00,0.0,102786.3,100.0,0.0,7.67,7.67,-0.04,-0.13,47.386993,15.094809
2024-10-29T22:00+00:00,0.0,102776.49,100.0,0.0,7.46,7.46,0.45,0.11,47.386993,15.094809
2024-10-29T23:00+00:00,0.0,102748.33,100.0,0.0,7.21,7.21,0.52,0.08,47.386993,15.094809
2024-10-30T00:00+00:00,0.0,102766.64,100.0,0.0,7.22,7.22,0.81,0.27,47.386993,15.094809
2024-10-30T01:00+00:00,0.0,102776.47,100.0,0.0,7.3,7.3,0.52,0.17,47.386993,15.094809
2024-10-30T02:00+00:00,0.0,102786.32,99.88,0.0,7.46,7.44,0.83,0.24,47.386993,15.094809
2024-10-30T03:00+00:00,0.0,102832.82,96.8,0.0,7.54,7.07,1.19,0.2,47.386993,15.094809
2024-10-30T04:00+00:00,0.0,102842.94,98.64,0.0,7.48,7.28,0.67,0.1,47.386993,15.094809
2024-10-30T05:00+00:00,0.0,102862.73,100.0,0.0,7.37,7.37,-0.2,-0.22,47.386993,15.094809
2024-10-30T06:00+00:00,0.0,102873.12,98.0,0.0,7.35,7.05,0.67,0.14,47.386993,15.094809
2024-10-30T07:00+00:00,67.68,102945.46,96.07,0.0,8.13,7.54,0.36,0.19,47.386993,15.094809
2024-10-30T08:00+00:00,131.0,102935.29,87.16,0.0,9.67,7.64,-0.05,0.16,47.386993,15.094809
2024-10-30T09:00+00:00,323.84,102906.83,76.34,0.0,11.69,7.67,0.36,0.18,47.386993,15.094809
2024-10-30T10:00+00:00,438.89,102780.5,71.71,0.0,13.23,8.24,0.25,0.34,47.386993,15.094809
2024-10-30T11:00+00:00,453.59,102630.71,64.48,0.0,15.45,8.79,-0.3,0.08,47.386993,15.094809
2024-10-30T12:00+00:00,415.58,102535.78,62.88,0.0,16.94,9.83,-0.23,0.16,47.386993,15.094809
2024-10-30T13:00+00:00,248.62,102440.36,57.02,0.0,17.91,9.28,-0.54,-0.02,47.386993,15.094809
2024-10-30T14:00+00:00,207.17,102405.51,57.8,0.0,18.26,9.81,-0.8,-0.02,47.386993,15.094809
2024-10-30T15:00+00:00,81.32,102456.12,64.48,0.0,17.12,10.37,-0.67,-0.33,47.386993,15.094809
2024-10-30T16:00+00:00,0.0,102572.43,78.55,0.0,13.57,9.92,0.15,0.03,47.386993,15.094809
2024-10-30T17:00+00:00,0.0,102685.74,85.25,0.0,11.73,9.34,0.34,0.0,47.386993,15.094809
2024-10-30T18:00+00:00,0.0,102760.65,85.9,0.0,10.7,8.44,0.21,-0.05,47.386993,15.094809
2024-10-30T19:00+00:00,0.0,102800.82,89.38,0.0,9.98,8.31,0.48,0.08,47.386993,15.094809
2024-10-30T20:00+00:00,0.0,102860.58,89.19,0.0,9.11,7.43,0.07,-0.07,47.386993,15.094809
2024-10-30T21:00+00:00,0.0,102880.89,89.59,0.0,8.52,6.91,0.45,0.0,47.386993,15.094809
2024-10-30T22:00+00:00,0.0,102920.69,93.27,0.0,7.9,6.88,0.65,0.1,47.386993,15.094809
2024-10-30T23:00+00:00,0.0,102930.8,94.84,0.0,7.56,6.79,0.44,-0.03,47.386993,15.094809
2024-10-31T00:00+00:00,0.0,102966.28,93.69,0.0,7.2,6.25,0.1,-0.16,47.386993,15.094809
2024-10-31T01:00+00:00,0.0,102985.82,94.36,0.0,7.09,6.25,-0.12,-0.18,47.386993,15.094809
2024-10-31T02:00+00:00,0.0,102965.67,94.48,0.0,6.82,6.0,0.65,0.02,47.386993,15.094809
2024-10-31T03:00+00:00,0.0,102928.43,100.0,0.0,6.43,6.43,0.71,-0.02,47.386993,15.094809
2024-10-31T04:00+00:00,0.0,102958.19,99.77,0.0,6.31,6.27,0.89,0.03,47.386993,15.094809
2024-10-31T05:00+00:00,0.0,102946.65,100.0,0.0,6.21,6.21,0.53,0.08,47.386993,15.094809
2024-10-31T06:00+00:00,0.0,102967.08,100.0,0.0,6.1,6.1,0.53,0.13,47.386993,15.094809
2024-10-31T07:00+00:00,51.73,103053.78,100.0,0.0,6.28,6.28,0.45,0.18,47.386993,15.094809
2024-10-31T08:00+00:00,131.2,103052.62,99.4,0.0,6.99,6.9,0.06,0.16,47.386993,15.094809
2024-10-31T09:00+00:00,206.69,103053.25,90.4,0.0,8.48,7.0,0.02,0.15,47.386993,15.094809
2024-10-31T10:00+00:00,249.77,103017.37,80.77,0.0,10.03,6.88,-0.14,0.02,47.386993,15.094809
2024-10-31T11:00+00:00,324.82,102890.67,76.05,0.0,11.31,7.25,-0.09,0.02,47.386993,15.094809
2024-10-31T12:00+00:00,381.95,102780.86,73.7,0.0,12.43,7.88,-0.61,0.03,47.386993,15.094809
2024-10-31T13:00+00:00,304.92,102654.96,67.36,0.0,14.25,8.29,-0.22,-0.03,47.386993,15.094809
2024-10-31T14:00+00:00,199.65,102593.6,67.76,0.0,14.51,8.63,-0.66,-0.13,47.386993,15.094809
2024-10-31T15:00+00:00,64.09,102605.6,71.24,0.0,13.82,8.71,-0.02,0.11,47.386993,15.094809
2024-10-31T16:00+00:00,0.0,102670.42,81.9,0.0,11.42,8.44,0.18,-0.03,47.386993,15.094809
2024-10-31T17:00+00:00,0.0,102750.99,86.05,0.0,10.0,7.78,0.23,-0.06,47.386993,15.094809
2024-10-31T18:00+00:00,0.0,102814.1,90.17,0.0,9.02,7.5,0.11,-0.1,47.386993,15.094809
2024-10-31T19:00+00:00,0.0,102840.64,94.74,0.0,7.95,7.16,0.28,-0.12,47.386993,15.094809
2024-10-31T20:00+00:00,0.0,102847.19,98.46,0.0,7.11,6.88,0.28,-0.02,47.386993,15.094809
2024-10-31T21:00+00:00,0.0,102867.37,100.0,0.0,6.51,6.51,0.11,-0.07,47.386993,15.094809
2024-10-31T22:00+00:00,0.0,102852.5,100.0,0.0,5.81,5.81,0.43,0.04,47.386993,15.094809
2024-10-31T23:00+00:00,0.0,102855.85,100.0,0.0,5.5,5.5,0.02,-0.14,47.386993,15.094809
2024-11-01T00:00+00:00,0.0,102822.01,100.0,0.0,5.26,5.26,0.75,0.2,47.386993,15.094809
2024-11-01T01:00+00:00,0.0,102773.71,100.0,0.0,5.2,5.2,0.74,0.33,47.386993,15.094809
2024-11-01T02:00+00:00,0.0,102753.48,100.0,0.0,4.82,4.82,1.44,0.49,47.386993,15.094809
2024-11-01T03:00+00:00,0.0,102759.85,100.0,0.0,4.76,4.76,0.61,0.15,47.386993,15.094809
2024-11-01T04:00+00:00,0.0,102778.94,100.0,0.0,4.42,4.42,0.89,0.27,47.386993,15.094809
2024-11-01T05:00+00:00,0.0,102759.22,100.0,0.0,4.61,4.61,0.95,0.28,47.386993,15.094809
2024-11-01T06:00+00:00,0.0,102779.47,100.0,0.0,4.25,4.25,1.49,0.33,47.386993,15.094809
2024-11-01T07:00+00:00,70.33,102808.86,100.0,0.0,5.31,5.31,1.19,0.17,47.386993,15.094809
2024-11-01T08:00+00:00,112.31,102779.85,96.37,0.0,6.44,5.91,0.94,0.21,47.386993,15.094809
2024-11-01T09:00+00:00,180.41,102753.35,86.35,0.0,7.94,5.81,1.22,0.43,47.386993,15.094809
2024-11-01T10:00+00:00,252.83,102717.39,79.64,0.0,9.52,6.19,0.39,0.63,47.386993,15.094809
2024-11-01T11:00+00:00,433.62,102585.16,69.08,0.0,11.81,6.34,-0.1,0.5,47.386993,15.094809
2024-11-01T12:00+00:00,386.27,102457.39,62.87,0.0,13.48,6.56,0.79,0.5,47.386993,15.094809
2024-11-01T13:00+00:00,298.62,102360.03,59.56,0.0,14.45,6.68,0.92,0.45,47.386993,15.094809
2024-11-01T14:00+00:00,180.71,102310.19,58.11,0.0,14.48,6.35,0.84,0.42,47.386993,15.094809
2024-11-01T15:00+00:00,54.13,102310.73,67.69,0.0,12.66,6.85,0.63,0.25,47.386993,15.094809
2024-11-01T16:00+00:00,0.0,102370.58,81.13,0.0,10.12,7.04,0.27,0.06,47.386993,15.094809
2024-11-01T17:00+00:00,0.0,102450.25,81.37,0.0,9.1,6.08,0.42,-0.03,47.386993,15.094809
2024-11-01T18:00+00:00,0.0,102487.71,90.54,0.0,8.2,6.75,0.75,0.1,47.386993,15.094809
2024-11-01T19:00+00:00,0.0,102580.35,92.99,0.0,7.28,6.22,0.45,0.0,47.386993,15.094809
2024-11-01T20:00+00:00,0.0,102655.31,90.81,0.0,6.93,5.53,0.57,0.04,47.386993,15.094809
2024-11-01T21:00+00:00,0.0,102660.71,90.19,0.0,6.69,5.2,0.54,0.12,47.386993,15.094809
2024-11-01T22:00+00:00,0.0,102673.47,86.23,0.0,6.71,4.58,0.38,0.02,47.386993,15.094809
2024-11-01T23:00+00:00,0.0,102675.01,87.45,0.0,6.36,4.43,0.78,0.14,47.386993,15.094809
2024-11-02T00:00+00:00,0.0,102674.8,82.19,0.0,6.75,3.93,1.08,0.16,47.386993,15.094809
2024-11-02T01:00+00:00,0.0,102689.65,78.8,0.0,7.31,3.88,0.89,0.05,47.386993,15.094809
2024-11-02T02:00+00:00,0.0,102662.85,81.3,0.0,6.8,3.83,1.18,0.13,47.386993,15.094809
2024-11-02T03:00+00:00,0.0,102653.39,80.98,0.0,7.04,4.0,1.1,0.09,47.386993,15.094809
2024-11-02T04:00+00:00,0.0,102649.83,79.24,0.0,7.16,3.81,1.2,0.13,47.386993,15.094809
2024-11-02T05:00+00:00,0.0,102694.48,78.7,0.0,7.31,3.86,1.18,0.2,47.386993,15.094809
2024-11-02T06:00+00:00,0.0,102722.65,83.57,0.0,6.08,3.51,0.99,0.17,47.386993,15.094809
2024-11-02T07:00+00:00,128.06,102805.36,84.49,0.0,5.87,3.47,0.79,0.17,47.386993,15.094809
2024-11-02T08:00+00:00,252.77,102810.57,81.32,0.0,6.96,3.98,0.62,0.29,47.386993,15.094809
2024-11-02T09:00+00:00,315.77,102777.85,79.73,0.0,8.34,5.05,-0.04,0.26,47.386993,15.094809
2024-11-02T10:00+00:00,431.74,102697.64,70.58,0.0,10.51,5.4,-0.23,0.08,47.386993,15.094809
2024-11-02T11:00+00:00,441.6,102597.49,63.97,0.0,12.65,6.02,-0.55,-0.05,47.386993,15.094809
2024-11-02T12:00+00:00,411.86,102479.66,60.46,0.0,13.97,6.45,1.52,0.35,47.386993,15.094809
2024-11-02T13:00+00:00,340.35,102415.18,55.83,0.0,15.35,6.58,-1.04,-0.2,47.386993,15.094809
2024-11-02T14:00+00:00,193.0,102398.87,56.53,0.0,15.45,6.86,-1.45,-0.37,47.386993,15.094809
2024-11-02T15:00+00:00,68.13,102461.99,61.21,0.0,14.08,6.74,-1.62,-0.38,47.386993,15.094809
2024-11-02T16:00+00:00,0.0,102605.21,70.08,0.0,11.87,6.6,0.22,0.05,47.386993,15.094809
2024-11-02T17:00+00:00,0.0,102750.24,81.24,0.0,10.47,7.4,-1.42,-0.47,47.386993,15.094809
2024-11-02T18:00+00:00,0.0,102835.56,85.86,0.0,9.09,6.85,-1.0,-0.46,47.386993,15.094809
2024-11-02T19:00+00:00,0.0,102946.44,83.85,0.0,8.66,6.09,-0.32,-0.34,47.386993,15.094809
2024-11-02T20:00+00:00,0.0,103055.98,83.64,0.0,8.42,5.82,0.23,-0.13,47.386993,15.094809
2024-11-02T21:00+00:00,0.0,103106.1,82.85,0.0,8.38,5.64,0.53,-0.04,47.386993,15.094809
2024-11-02T22:00+00:00,0.0,103171.85,81.25,0.0,8.41,5.39,0.26,0.11,47.386993,15.094809
2024-11-02T23:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T00:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T01:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T02:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T03:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T04:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T05:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T06:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T07:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T08:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T09:00+00:00,,,,0.0,,,,,47.386993,15.094809
2024-11-03T10:00+00:00,431.74,103125.36,78.3,0.0,9.39,5.81,-1.72,-0.4,47.386993,15.094809
2024-11-03T11:00+00:00,441.6,103025.71,76.47,0.0,9.91,5.97,-1.11,-0.13,47.386993,15.094809
2024-11-03T12:00+00:00,411.86,102929.54,71.45,0.0,10.76,5.81,0.56,0.04,47.386993,15.094809
2024-11-03T13:00+00:00,238.68,102875.53,69.83,0.0,11.24,5.95,-2.04,-0.38,47.386993,15.094809
2024-11-03T14:00+00:00,154.45,102865.69,69.38,0.0,11.01,5.62,-2.27,-0.57,47.386993,15.094809
2024-11-03T15:00+00:00,65.53,102913.32,72.4,0.0,10.06,5.33,-1.63,-0.58,47.386993,15.094809
2024-11-03T16:00+00:00,0.0,102950.71,82.88,0.0,7.85,5.13,0.03,-0.05,47.386993,15.094809
2024-11-03T17:00+00:00,0.0,103009.25,92.19,0.0,5.77,4.6,-0.42,-0.29,47.386993,15.094809
2024-11-03T18:00+00:00,0.0,103066.03,100.0,0.0,3.98,3.98,-0.2,-0.23,47.386993,15.094809
2024-11-03T19:00+00:00,0.0,103095.83,100.0,0.0,2.87,2.87,-0.09,-0.2,47.386993,15.094809
2024-11-03T20:00+00:00,0.0,103120.64,100.0,0.0,2.02,2.02,0.45,-0.03,47.386993,15.094809
2024-11-03T21:00+00:00,0.0,103147.71,100.0,0.0,1.97,1.97,0.8,0.14,47.386993,15.094809
2024-11-03T22:00+00:00,0.0,103153.23,100.0,0.0,2.27,2.27,0.39,0.04,47.386993,15.094809
2024-11-03T23:00+00:00,0.0,103141.89,100.0,0.0,2.47,2.47,-0.14,-0.14,47.386993,15.094809
2024-11-04T00:00+00:00,0.0,103110.47,100.0,0.0,2.23,2.23,0.34,0.1,47.386993,15.094809
2024-11-04T01:00+00:00,0.0,103081.47,100.0,0.0,2.46,2.46,0.09,-0.03,47.386993,15.094809
2024-11-04T02:00+00:00,0.0,103044.99,100.0,0.0,2.4,2.4,0.09,0.02,47.386993,15.094809
2024-11-04T03:00+00:00,0.0,103051.25,100.0,0.0,2.49,2.49,0.2,0.02,47.386993,15.094809
2024-11-04T04:00+00:00,0.0,103032.97,100.0,0.0,2.51,2.51,0.66,0.15,47.386993,15.094809
2024-11-04T05:00+00:00,0.0,103037.03,100.0,0.0,2.72,2.72,0.52,0.06,47.386993,15.094809
2024-11-04T06:00+00:00,0.0,103096.42,100.0,0.0,3.06,3.06,0.45,0.02,47.386993,15.094809
2024-11-04T07:00+00:00,50.29,103133.06,100.0,0.0,3.94,3.94,0.71,0.04,47.386993,15.094809
2024-11-04T08:00+00:00,93.12,103148.19,90.08,0.0,5.58,4.08,0.38,0.03,47.386993,15.094809
2024-11-04T09:00+00:00,145.72,103127.91,80.15,0.0,7.06,3.88,1.19,0.53,47.386993,15.094809
2024-11-04T10:00+00:00,202.22,103116.92,72.8,0.0,8.57,3.98,0.41,0.49,47.386993,15.094809
2024-11-04T11:00+00:00,261.66,103039.82,67.61,0.0,9.67,3.98,0.47,0.49,47.386993,15.094809
2024-11-04T12:00+00:00,412.13,102920.23,61.2,0.0,11.34,4.15,0.06,0.37,47.386993,15.094809
2024-11-04T13:00+00:00,331.21,102799.85,58.51,0.0,12.57,4.66,0.08,0.1,47.386993,15.094809
2024-11-04T14:00+00:00,211.7,102763.24,60.05,0.0,12.65,5.11,-0.12,-0.1,47.386993,15.094809
2024-11-04T15:00+00:00,70.25,102805.49,67.07,0.0,11.25,5.37,0.19,-0.01,47.386993,15.094809
2024-11-04T16:00+00:00,0.0,102914.0,80.75,0.0,8.3,5.2,0.48,0.08,47.386993,15.094809
2024-11-04T17:00+00:00,0.0,103023.89,85.13,0.0,6.78,4.47,0.16,-0.13,47.386993,15.094809
2024-11-04T18:00+00:00,0.0,103130.55,92.78,0.0,4.95,3.88,0.23,-0.01,47.386993,15.094809
2024-11-04T19:00+00:00,0.0,103160.25,95.85,0.0,3.91,3.31,-0.09,-0.17,47.386993,15.094809
2024-11-04T20:00+00:00,0.0,103205.54,100.0,0.0,2.47,2.47,0.03,-0.11,47.386993,15.094809
2024-11-04T21:00+00:00,0.0,103192.01,100.0,0.0,1.5,1.5,-0.21,-0.15,47.386993,15.094809
2024-11-04T22:00+00:00,0.0,103152.6,100.0,0.0,0.86,0.86,0.38,0.02,47.386993,15.094809
2024-11-04T23:00+00:00,0.0,103117.37,100.0,0.0,0.67,0.67,0.06,0.04,47.386993,15.094809
2024-11-05T00:00+00:00,0.0,103104.62,100.0,0.0,0.62,0.62,0.76,0.04,47.386993,15.094809
2024-11-05T01:00+00:00,0.0,103100.46,100.0,0.0,0.49,0.49,-0.49,-0.18,47.386993,15.094809
2024-11-05T02:00+00:00,0.0,103103.68,100.0,0.0,0.72,0.72,-1.48,-0.5,47.386993,15.094809
2024-11-05T03:00+00:00,0.0,103097.1,100.0,0.0,0.86,0.86,-0.7,-0.4,47.386993,15.094809
2024-11-05T04:00+00:00,0.0,103096.4,100.0,0.0,0.61,0.61,-0.4,-0.04,47.386993,15.094809
2024-11-05T05:00+00:00,0.0,103102.16,100.0,0.0,0.28,0.28,-0.54,-0.08,47.386993,15.094809
2024-11-05T06:00+00:00,0.0,103106.79,100.0,0.0,0.07,0.07,0.48,0.13,47.386993,15.094809
2024-11-05T07:00+00:00,44.32,103166.29,100.0,0.0,0.9,0.9,0.51,0.22,47.386993,15.094809
2024-11-05T08:00+00:00,83.45,103202.24,100.0,0.0,1.75,1.75,0.28,0.21,47.386993,15.094809
2024-11-05T09:00+00:00,118.29,103162.89,100.0,0.0,3.03,3.03,0.5,0.28,47.386993,15.094809
2024-11-05T10:00+00:00,202.76,103151.44,84.9,0.0,5.48,3.15,0.34,0.33,47.386993,15.094809
2024-11-05T11:00+00:00,267.17,103045.03,78.1,0.0,6.91,3.36,-0.25,0.02,47.386993,15.094809
2024-11-05T12:00+00:00,299.87,102945.98,75.46,0.0,7.89,3.83,1.05,0.22,47.386993,15.094809
2024-11-05T13:00+00:00,231.72,102880.07,75.07,0.0,8.45,4.29,1.11,0.33,47.386993,15.094809
2024-11-05T14:00+00:00,154.41,102853.39,75.57,0.0,8.42,4.36,0.53,0.26,47.386993,15.094809
2024-11-05T15:00+00:00,53.11,102870.46,81.14,0.0,7.32,4.31,0.54,0.21,47.386993,15.094809
2024-11-05T16:00+00:00,0.0,102928.79,88.53,0.0,5.57,3.83,0.24,0.01,47.386993,15.094809
2024-11-05T17:00+00:00,0.0,103008.85,96.16,0.0,3.89,3.34,0.5,0.06,47.386993,15.094809
2024-11-05T18:00+00:00,0.0,103036.46,100.0,0.0,2.58,2.58,0.54,0.08,47.386993,15.094809
2024-11-05T19:00+00:00,0.0,103047.96,100.0,0.0,1.43,1.43,0.7,0.12,47.386993,15.094809
2024-11-05T20:00+00:00,0.0,103093.28,100.0,0.0,0.72,0.72,0.37,-0.04,47.386993,15.094809
2024-11-05T21:00+00:00,0.0,103103.04,100.0,0.0,0.33,0.33,0.59,0.08,47.386993,15.094809
2024-11-05T22:00+00:00,0.0,103103.99,100.0,0.0,0.0,0.0,0.67,0.27,47.386993,15.094809
2024-11-05T23:00+00:00,0.0,103120.37,100.0,0.0,-0.11,-0.11,0.55,0.37,47.386993,15.094809
2024-11-06T00:00+00:00,0.0,103130.56,100.0,0.0,-0.31,-0.31,0.69,0.35,47.386993,15.094809
2024-11-06T01:00+00:00,0.0,103139.76,100.0,0.0,-0.07,-0.07,0.82,0.38,47.386993,15.094809
2024-11-06T02:00+00:00,0.0,103164.6,100.0,0.0,-0.21,-0.21,1.09,0.45,47.386993,15.094809
2024-11-06T03:00+00:00,0.0,103175.42,100.0,0.0,-0.27,-0.27,0.99,0.44,47.386993,15.094809
2024-11-06T04:00+00:00,0.0,103203.26,100.0,0.0,-0.14,-0.14,1.06,0.48,47.386993,15.094809
2024-11-06T05:00+00:00,0.0,103244.35,100.0,0.0,0.04,0.04,0.68,0.31,47.386993,15.094809
2024-11-06T06:00+00:00,0.0,103307.47,100.0,0.0,0.56,0.56,0.83,0.31,47.386993,15.094809
2024-11-06T07:00+00:00,51.68,103354.1,100.0,0.0,1.46,1.46,0.48,0.21,47.386993,15.094809
2024-11-06T08:00+00:00,84.87,103366.48,95.65,0.0,2.34,1.72,0.62,0.35,47.386993,15.094809
2024-11-06T09:00+00:00,122.62,103418.49,84.43,0.0,3.91,1.53,0.58,0.43,47.386993,15.094809
2024-11-06T10:00+00:00,257.64,103392.06,80.43,0.0,5.0,1.92,0.65,0.43,47.386993,15.094809
2024-11-06T11:00+00:00,294.33,103321.65,75.59,0.0,6.35,2.36,0.08,0.19,47.386993,15.094809
2024-11-06T12:00+00:00,247.26,103222.61,68.93,0.0,8.01,2.66,-0.37,0.05,47.386993,15.094809
2024-11-06T13:00+00:00,216.74,103125.12,67.35,0.0,8.78,3.07,-0.27,-0.01,47.386993,15.094809
2024-11-06T14:00+00:00,122.27,103110.12,68.72,0.0,9.36,3.92,-0.12,0.06,47.386993,15.094809
2024-11-06T15:00+00:00,52.1,103135.8,71.72,0.0,8.82,4.0,-0.3,-0.12,47.386993,15.094809
2024-11-06T16:00+00:00,0.0,103240.1,77.49,0.0,7.35,3.68,-0.05,-0.03,47.386993,15.094809
2024-11-06T17:00+00:00,0.0,103333.17,81.91,0.0,6.06,3.21,-0.02,-0.1,47.386993,15.094809
2024-11-06T18:00+00:00,0.0,103405.31,87.25,0.0,5.22,3.28,-0.08,-0.13,47.386993,15.094809
2024-11-06T19:00+00:00,0.0,103445.19,94.78,0.0,4.06,3.3,0.28,-0.02,47.386993,15.094809
2024-11-06T20:00+00:00,0.0,103495.22,97.61,0.0,3.15,2.81,0.31,0.07,47.386993,15.094809
2024-11-06T21:00+00:00,0.0,103531.08,100.0,0.0,2.36,2.36,-0.07,-0.14,47.386993,15.094809
2024-11-06T22:00+00:00,0.0,103522.44,100.0,0.0,2.45,2.45,0.14,0.05,47.386993,15.094809
2024-11-06T23:00+00:00,0.0,103528.43,100.0,0.0,2.63,2.63,0.12,0.04,47.386993,15.094809
2024-11-07T00:00+00:00,0.0,103522.96,100.0,0.0,2.35,2.35,0.43,0.05,47.386993,15.094809
2024-11-07T01:00+00:00,0.0,103531.23,100.0,0.0,2.08,2.08,0.46,0.17,47.386993,15.094809
2024-11-07T02:00+00:00,0.0,103527.58,100.0,0.0,1.69,1.69,0.43,0.13,47.386993,15.094809
2024-11-07T03:00+00:00,0.0,103522.1,100.0,0.0,1.43,1.43,0.11,0.12,47.386993,15.094809
2024-11-07T04:00+00:00,0.0,103490.22,100.0,0.0,0.84,0.84,0.64,0.21,47.386993,15.094809
2024-11-07T05:00+00:00,0.0,103505.89,100.0,0.0,0.82,0.82,0.38,0.17,47.386993,15.094809
2024-11-07T06:00+00:00,0.0,103536.28,100.0,0.0,0.67,0.67,0.45,0.23,47.386993,15.094809
2024-11-07T07:00+00:00,51.9,103565.71,100.0,0.0,1.17,1.17,0.36,0.22,47.386993,15.094809
2024-11-07T08:00+00:00,88.43,103579.31,100.0,0.0,1.77,1.77,0.64,0.31,47.386993,15.094809
2024-11-07T09:00+00:00,130.3,103574.99,99.54,0.0,2.37,2.31,-0.02,0.27,47.386993,15.094809
2024-11-07T10:00+00:00,135.04,103557.69,94.68,0.0,3.34,2.57,0.45,0.32,47.386993,15.094809
2024-11-07T11:00+00:00,200.55,103466.85,86.48,0.0,4.72,2.66,0.26,0.22,47.386993,15.094809
2024-11-07T12:00+00:00,209.02,103381.8,80.9,0.0,6.35,3.31,-0.07,0.08,47.386993,15.094809
2024-11-07T13:00+00:00,194.43,103286.19,77.34,0.0,7.04,3.35,0.14,0.27,47.386993,15.094809
2024-11-07T14:00+00:00,195.49,103244.33,79.06,0.0,7.19,3.82,-0.25,-0.06,47.386993,15.094809
2024-11-07T15:00+00:00,59.3,103249.96,80.37,0.0,6.48,3.36,-0.19,-0.2,47.386993,15.094809
2024-11-07T16:00+00:00,0.0,103299.49,83.03,0.0,5.28,2.64,0.77,0.03,47.386993,15.094809
